Type,Weight,Elevators,Winglets,theta,rou,result
C,75,40,1,48,70,44.8
C,75,40,1,48,75,45.6
C,75,40,1,48,80,46.4
C,75,40,1,48,85,47.1
C,75,40,1,48,90,47.5
C,75,40,1,52,65,44.6
C,75,40,1,52,70,45.5
C,75,40,1,52,75,46.3
C,75,40,1,52,80,46.9
C,75,40,1,52,85,1.3
C,75,40,1,52,90,15.7
C,80,40,1,48,65,44.3
C,80,40,1,48,70,44.9
C,80,40,1,48,75,45.4
C,80,40,1,48,80,46.2
C,80,40,1,48,85,46.9
C,80,40,1,48,90,47.3
C,80,40,1,52,65,44.6
C,80,40,1,52,70,45.5
C,80,40,1,52,75,46.3
C,80,40,1,52,80,47.1
C,80,40,1,52,85,1.3
C,80,40,1,52,90,15.7
C,85,40,1,48,65,44.0
C,85,40,1,48,70,44.6
C,85,40,1,48,75,45.4
C,85,40,1,48,80,46.2
C,85,40,1,48,85,46.6
C,85,40,1,48,90,47.1
C,85,40,1,52,65,44.7
C,85,40,1,52,70,45.6
C,85,40,1,52,75,46.2
C,85,40,1,52,80,47.0
C,85,40,1,52,85,1.3
C,85,40,1,52,90,15.7
C,90,40,1,48,65,44.0
C,90,40,1,48,70,44.6
C,90,40,1,48,75,45.2
C,90,40,1,48,80,46.0
C,90,40,1,48,85,46.4
C,90,40,1,48,90,46.9
C,90,40,1,52,65,44.8
C,90,40,1,52,70,45.5
C,90,40,1,52,75,46.4
C,90,40,1,52,80,46.9
C,90,40,1,52,85,47.7
C,90,40,1,52,90,15.7
C,95,40,1,48,65,43.8
C,95,40,1,48,70,44.4
C,95,40,1,48,75,44.9
C,95,40,1,48,80,45.7
C,95,40,1,48,85,46.2
C,95,40,1,48,90,46.6
C,95,40,1,52,65,44.7
C,95,40,1,52,70,45.6
C,95,40,1,52,75,46.2
C,95,40,1,52,80,47.1
C,95,40,1,52,85,47.6
C,95,40,1,52,90,15.7
C,100,40,1,48,65,43.7
C,100,40,1,48,70,44.3
C,100,40,1,48,75,44.8
C,100,40,1,48,80,45.4
C,100,40,1,48,85,46.1
C,100,40,1,48,90,46.3
C,100,40,1,52,65,44.7
C,100,40,1,52,70,45.4
C,100,40,1,52,75,46.2
C,100,40,1,52,80,46.8
C,100,40,1,52,85,47.6
C,100,40,1,52,90,15.7
C,0,43,1,48,65,20.2
C,0,43,1,48,70,20.5
C,0,43,1,48,75,20.9
C,0,43,1,48,80,20.9
C,0,43,1,48,85,3.4
C,0,43,1,48,90,14.8
C,0,43,1,52,65,14.3
C,0,43,1,52,70,0.0
C,0,43,1,52,75,0.0
C,0,43,1,52,80,0.4
C,0,43,1,52,85,1.3
C,0,43,1,52,90,15.7
C,5,43,1,48,65,27.3
C,5,43,1,48,70,27.6
C,5,43,1,48,75,17.8
C,5,43,1,48,80,28.2
C,5,43,1,48,85,3.4
C,5,43,1,48,90,14.8
C,5,43,1,52,65,20.2
C,5,43,1,52,70,0.0
C,5,43,1,52,75,0.0
C,5,43,1,52,80,0.4
C,5,43,1,52,85,1.3
C,5,43,1,52,90,15.7
C,10,43,1,48,65,32.4
C,10,43,1,48,70,32.9
C,10,43,1,48,75,33.7
C,10,43,1,48,80,33.9
C,10,43,1,48,85,3.4
C,10,43,1,48,90,14.8
C,10,43,1,52,65,26.5
C,10,43,1,52,70,27.0
C,10,43,1,52,75,0.0
C,10,43,1,52,80,0.4
C,10,43,1,52,85,1.3
C,10,43,1,52,90,15.7
C,15,43,1,48,65,35.8
C,15,43,1,48,70,36.5
C,15,43,1,48,75,37.1
C,15,43,1,48,80,37.6
C,15,43,1,48,85,3.4
C,15,43,1,48,90,14.8
C,15,43,1,52,65,31.1
C,15,43,1,52,70,31.7
C,15,43,1,52,75,0.0
C,15,43,1,52,80,0.4
C,15,43,1,52,85,1.3
C,15,43,1,52,90,15.7
C,20,43,1,48,65,38.1
C,20,43,1,48,70,38.9
C,20,43,1,48,75,39.6
C,20,43,1,48,80,40.2
C,20,43,1,48,85,3.4
C,20,43,1,48,90,14.8
C,20,43,1,52,65,34.4
C,20,43,1,52,70,35.1
C,20,43,1,52,75,0.0
C,20,43,1,52,80,0.4
C,20,43,1,52,85,1.3
C,20,43,1,52,90,15.7
C,25,43,1,48,65,39.8
C,25,43,1,48,70,40.5
C,25,43,1,48,75,41.4
C,25,43,1,48,80,42.0
C,25,43,1,48,85,42.6
C,25,43,1,48,90,14.8
C,25,43,1,52,65,36.9
C,25,43,1,52,70,37.6
C,25,43,1,52,75,0.0
C,25,43,1,52,80,0.0
C,25,43,1,52,85,0.0
C,25,43,1,52,90,15.7
C,30,43,1,48,65,41.0
C,30,43,1,48,70,41.7
C,30,43,1,48,75,42.7
C,30,43,1,48,80,43.3
C,30,43,1,48,85,44.0
C,30,43,1,48,90,14.8
C,30,43,1,52,65,38.6
C,30,43,1,52,70,39.4
C,30,43,1,52,75,0.0
C,30,43,1,52,80,0.4
C,30,43,1,52,85,1.3
C,30,43,1,52,90,15.7
C,35,43,1,48,65,41.8
C,35,43,1,48,70,42.5
C,35,43,1,48,75,43.4
C,35,43,1,48,80,44.1
C,35,43,1,48,85,44.8
C,35,43,1,48,90,14.8
C,35,43,1,52,65,39.7
C,35,43,1,52,70,40.5
C,35,43,1,52,75,41.3
C,35,43,1,52,80,0.4
C,35,43,1,52,85,1.3
C,35,43,1,52,90,15.7
C,40,43,1,48,65,42.6
C,40,43,1,48,70,43.3
C,40,43,1,48,75,44.2
C,40,43,1,48,80,44.9
C,40,43,1,48,85,45.7
C,40,43,1,48,90,14.8
C,40,43,1,52,65,41.1
C,40,43,1,52,70,41.7
C,40,43,1,52,75,42.6
C,40,43,1,52,80,0.0
C,40,43,1,52,85,1.3
C,40,43,1,52,90,0.0
C,45,43,1,48,65,43.0
C,45,43,1,48,70,43.8
C,45,43,1,48,75,44.7
C,45,43,1,48,80,45.4
C,45,43,1,48,85,46.1
C,45,43,1,48,90,14.8
C,45,43,1,52,65,41.7
C,45,43,1,52,70,42.5
C,45,43,1,52,75,43.4
C,45,43,1,52,80,0.4
C,45,43,1,52,85,1.3
C,45,43,1,52,90,15.7
C,50,43,1,48,65,43.4
C,50,43,1,48,70,44.2
C,50,43,1,48,75,45.1
C,50,43,1,48,80,45.7
C,50,43,1,48,85,46.5
C,50,43,1,48,90,47.1
C,50,43,1,52,65,42.4
C,50,43,1,52,70,43.2
C,50,43,1,52,75,44.1
C,50,43,1,52,80,0.4
C,50,43,1,52,85,1.3
C,50,43,1,52,90,15.7
C,55,43,1,48,65,43.7
C,55,43,1,48,70,44.3
C,55,43,1,48,75,45.3
C,55,43,1,48,80,46.1
C,55,43,1,48,85,46.8
C,55,43,1,48,90,47.3
C,55,43,1,52,65,42.8
C,55,43,1,52,70,43.8
C,55,43,1,52,75,44.5
C,55,43,1,52,80,0.4
C,55,43,1,52,85,1.3
C,55,43,1,52,90,15.7
C,60,43,1,48,65,44.0
C,60,43,1,48,70,44.5
C,60,43,1,48,75,45.5
C,60,43,1,48,80,46.1
C,60,43,1,48,85,47.0
C,60,43,1,48,90,47.6
C,60,43,1,52,65,43.2
C,60,43,1,52,70,44.2
C,60,43,1,52,75,45.0
C,60,43,1,52,80,45.7
C,60,43,1,52,85,1.3
C,60,43,1,52,90,15.7
C,65,43,1,48,65,44.0
C,65,43,1,48,70,44.7
C,65,43,1,48,75,45.5
C,65,43,1,48,80,46.2
C,65,43,1,48,85,47.1
C,65,43,1,48,90,47.7
C,65,43,1,52,65,43.7
C,65,43,1,52,70,44.4
C,65,43,1,52,75,45.2
C,65,43,1,52,80,46.0
C,65,43,1,52,85,1.3
C,65,43,1,52,90,15.7
C,70,43,1,48,65,44.1
C,70,43,1,48,70,44.6
C,70,43,1,48,75,45.6
C,70,43,1,48,80,46.3
C,70,43,1,48,85,47.0
C,70,43,1,48,90,47.6
C,70,43,1,52,65,43.9
C,70,43,1,52,70,44.8
C,70,43,1,52,75,45.5
C,70,43,1,52,80,46.3
C,70,43,1,52,85,1.3
C,70,43,1,52,90,15.7
C,75,43,1,48,65,44.1
C,75,43,1,48,70,44.7
C,75,43,1,48,75,45.6
C,75,43,1,48,80,46.4
C,75,43,1,48,85,47.1
C,75,43,1,48,90,47.5
C,75,43,1,52,65,44.1
C,75,43,1,52,70,44.9
C,75,43,1,52,75,45.7
C,75,43,1,52,80,46.5
C,75,43,1,52,85,1.3
C,75,43,1,52,90,15.7
C,80,43,1,48,65,44.0
C,80,43,1,48,70,44.8
C,80,43,1,48,75,45.5
C,80,43,1,48,80,46.3
C,80,43,1,48,85,47.0
C,80,43,1,48,90,47.4
C,80,43,1,52,65,44.2
C,80,43,1,52,70,45.0
C,80,43,1,52,75,45.8
C,80,43,1,52,80,46.6
C,80,43,1,52,85,1.3
C,80,43,1,52,90,15.7
C,85,43,1,48,65,44.0
C,85,43,1,48,70,44.6
C,85,43,1,48,75,45.4
C,85,43,1,48,80,46.1
C,85,43,1,48,85,46.8
C,85,43,1,48,90,47.3
C,85,43,1,52,65,44.3
C,85,43,1,52,70,45.2
C,85,43,1,52,75,46.0
C,85,43,1,52,80,46.6
C,85,43,1,52,85,1.3
C,85,43,1,52,90,15.7
C,90,43,1,48,65,43.9
C,90,43,1,48,70,44.7
C,90,43,1,48,75,45.2
C,90,43,1,48,80,46.0
C,90,43,1,48,85,46.7
C,90,43,1,48,90,47.1
C,90,43,1,52,65,44.3
C,90,43,1,52,70,45.1
C,90,43,1,52,75,46.0
C,90,43,1,52,80,46.8
C,90,43,1,52,85,47.5
C,90,43,1,52,90,15.7
C,95,43,1,48,65,43.9
C,95,43,1,48,70,44.5
C,95,43,1,48,75,45.3
C,95,43,1,48,80,45.8
C,95,43,1,48,85,46.5
C,95,43,1,48,90,46.9
C,95,43,1,52,65,44.5
C,95,43,1,52,70,45.1
C,95,43,1,52,75,46.0
C,95,43,1,52,80,46.8
C,95,43,1,52,85,47.5
C,95,43,1,52,90,15.7
C,100,43,1,48,65,43.7
C,100,43,1,48,70,44.2
C,100,43,1,48,75,45.0
C,100,43,1,48,80,45.8
C,100,43,1,48,85,46.2
C,100,43,1,48,90,46.7
C,100,43,1,52,65,44.3
C,100,43,1,52,70,45.2
C,100,43,1,52,75,46.0
C,100,43,1,52,80,46.8
C,100,43,1,52,85,47.4
C,100,43,1,52,90,15.7
C,0,46,1,48,65,16.0
C,0,46,1,48,70,16.4
C,0,46,1,48,75,16.7
C,0,46,1,48,80,16.7
C,0,46,1,48,85,3.4
C,0,46,1,48,90,14.8
C,0,46,1,52,65,11.0
C,0,46,1,52,70,0.0
C,0,46,1,52,75,0.0
C,0,46,1,52,80,0.4
C,0,46,1,52,85,1.3
C,0,46,1,52,90,15.7
C,5,46,1,48,65,22.1
C,5,46,1,48,70,22.6
C,5,46,1,48,75,23.1
C,5,46,1,48,80,23.0
C,5,46,1,48,85,3.4
C,5,46,1,48,90,14.8
C,5,46,1,52,65,16.2
C,5,46,1,52,70,0.0
C,5,46,1,52,75,0.0
C,5,46,1,52,80,0.4
C,5,46,1,52,85,1.3
C,5,46,1,52,90,15.7
C,10,46,1,48,65,28.1
C,10,46,1,48,70,28.6
C,10,46,1,48,75,29.2
C,10,46,1,48,80,29.4
C,10,46,1,48,85,3.4
C,10,46,1,48,90,14.8
C,10,46,1,52,65,21.7
C,10,46,1,52,70,22.1
C,10,46,1,52,75,0.0
C,10,46,1,52,80,0.4
C,10,46,1,52,85,1.3
C,10,46,1,52,90,15.7
C,15,46,1,48,65,32.6
C,15,46,1,48,70,33.2
C,15,46,1,48,75,33.9
C,15,46,1,48,80,34.3
C,15,46,1,48,85,3.4
C,15,46,1,48,90,14.8
C,15,46,1,52,65,16.4
C,15,46,1,52,70,16.8
C,15,46,1,52,75,0.0
C,15,46,1,52,80,0.4
C,15,46,1,52,85,1.3
C,15,46,1,52,90,15.7
C,20,46,1,48,65,35.6
C,20,46,1,48,70,36.2
C,20,46,1,48,75,37.0
C,20,46,1,48,80,37.5
C,20,46,1,48,85,3.4
C,20,46,1,48,90,14.8
C,20,46,1,52,65,31.2
C,20,46,1,52,70,31.7
C,20,46,1,52,75,0.0
C,20,46,1,52,80,0.4
C,20,46,1,52,85,1.3
C,20,46,1,52,90,15.7
C,25,46,1,48,65,37.8
C,25,46,1,48,70,38.4
C,25,46,1,48,75,39.3
C,25,46,1,48,80,39.7
C,25,46,1,48,85,40.5
C,25,46,1,48,90,14.8
C,25,46,1,52,65,34.1
C,25,46,1,52,70,34.7
C,25,46,1,52,75,0.0
C,25,46,1,52,80,0.4
C,25,46,1,52,85,1.3
C,25,46,1,52,90,15.7
C,30,46,1,48,65,39.4
C,30,46,1,48,70,40.0
C,30,46,1,48,75,41.0
C,30,46,1,48,80,41.5
C,30,46,1,48,85,42.2
C,30,46,1,48,90,14.8
C,30,46,1,52,65,36.3
C,30,46,1,52,70,37.0
C,30,46,1,52,75,0.0
C,30,46,1,52,80,0.4
C,30,46,1,52,85,1.3
C,30,46,1,52,90,15.7
C,35,46,1,48,65,40.3
C,35,46,1,48,70,40.9
C,35,46,1,48,75,41.9
C,35,46,1,48,80,42.5
C,35,46,1,48,85,43.4
C,35,46,1,48,90,14.8
C,35,46,1,52,65,37.8
C,35,46,1,52,70,38.5
C,35,46,1,52,75,39.1
C,35,46,1,52,80,0.4
C,35,46,1,52,85,1.3
C,35,46,1,52,90,15.7
C,40,46,1,48,65,41.5
C,40,46,1,48,70,42.2
C,40,46,1,48,75,43.0
C,40,46,1,48,80,43.7
C,40,46,1,48,85,44.4
C,40,46,1,48,90,14.8
C,40,46,1,52,65,39.3
C,40,46,1,52,70,40.1
C,40,46,1,52,75,40.9
C,40,46,1,52,80,0.4
C,40,46,1,52,85,0.0
C,40,46,1,52,90,15.7
C,45,46,1,48,65,41.9
C,45,46,1,48,70,42.8
C,45,46,1,48,75,43.6
C,45,46,1,48,80,44.4
C,45,46,1,48,85,45.1
C,45,46,1,48,90,14.8
C,45,46,1,52,65,40.2
C,45,46,1,52,70,41.0
C,45,46,1,52,75,41.7
C,45,46,1,52,80,0.0
C,45,46,1,52,85,1.3
C,45,46,1,52,90,15.7
C,50,46,1,48,65,42.6
C,50,46,1,48,70,43.3
C,50,46,1,48,75,44.2
C,50,46,1,48,80,44.8
C,50,46,1,48,85,45.6
C,50,46,1,48,90,46.3
C,50,46,1,52,65,41.0
C,50,46,1,52,70,41.9
C,50,46,1,52,75,42.6
C,50,46,1,52,80,0.4
C,50,46,1,52,85,1.3
C,50,46,1,52,90,15.7
C,55,46,1,48,65,42.9
C,55,46,1,48,70,43.7
C,55,46,1,48,75,44.6
C,55,46,1,48,80,45.3
C,55,46,1,48,85,46.2
C,55,46,1,48,90,46.7
C,55,46,1,52,65,41.8
C,55,46,1,52,70,42.5
C,55,46,1,52,75,43.4
C,55,46,1,52,80,0.4
C,55,46,1,52,85,1.3
C,55,46,1,52,90,15.7
C,60,46,1,48,65,43.2
C,60,46,1,48,70,44.0
C,60,46,1,48,75,44.9
C,60,46,1,48,80,45.5
C,60,46,1,48,85,46.4
C,60,46,1,48,90,46.9
C,60,46,1,52,65,42.3
C,60,46,1,52,70,43.1
C,60,46,1,52,75,44.0
C,60,46,1,52,80,44.7
C,60,46,1,52,85,1.3
C,60,46,1,52,90,15.7
C,65,46,1,48,65,43.6
C,65,46,1,48,70,44.1
C,65,46,1,48,75,45.1
C,65,46,1,48,80,45.9
C,65,46,1,48,85,46.6
C,65,46,1,48,90,47.1
C,65,46,1,52,65,42.7
C,65,46,1,52,70,43.6
C,65,46,1,52,75,44.4
C,65,46,1,52,80,45.1
C,65,46,1,52,85,1.3
C,65,46,1,52,90,15.7
C,70,46,1,48,65,43.6
C,70,46,1,48,70,44.3
C,70,46,1,48,75,45.3
C,70,46,1,48,80,46.0
C,70,46,1,48,85,46.8
C,70,46,1,48,90,47.2
C,70,46,1,52,65,43.1
C,70,46,1,52,70,43.9
C,70,46,1,52,75,44.8
C,70,46,1,52,80,45.5
C,70,46,1,52,85,1.3
C,70,46,1,52,90,15.7
C,75,46,1,48,65,43.7
C,75,46,1,48,70,44.4
C,75,46,1,48,75,45.2
C,75,46,1,48,80,46.1
C,75,46,1,48,85,46.8
C,75,46,1,48,90,47.4
C,75,46,1,52,65,43.3
C,75,46,1,52,70,44.1
C,75,46,1,52,75,45.1
C,75,46,1,52,80,45.9
C,75,46,1,52,85,1.3
C,75,46,1,52,90,15.7
C,80,46,1,48,65,43.9
C,80,46,1,48,70,44.4
C,80,46,1,48,75,45.4
C,80,46,1,48,80,46.1
C,80,46,1,48,85,46.8
C,80,46,1,48,90,47.4
C,80,46,1,52,65,43.7
C,80,46,1,52,70,44.5
C,80,46,1,52,75,45.3
C,80,46,1,52,80,46.0
C,80,46,1,52,85,1.3
C,80,46,1,52,90,15.7
C,85,46,1,48,65,43.8
C,85,46,1,48,70,44.6
C,85,46,1,48,75,45.3
C,85,46,1,48,80,46.0
C,85,46,1,48,85,46.7
C,85,46,1,48,90,47.3
C,85,46,1,52,65,43.7
C,85,46,1,52,70,44.6
C,85,46,1,52,75,45.3
C,85,46,1,52,80,46.1
C,85,46,1,52,85,1.3
C,85,46,1,52,90,15.7
C,90,46,1,48,65,43.9
C,90,46,1,48,70,44.5
C,90,46,1,48,75,45.2
C,90,46,1,48,80,46.0
C,90,46,1,48,85,46.6
C,90,46,1,48,90,47.3
C,90,46,1,52,65,44.0
C,90,46,1,52,70,44.8
C,90,46,1,52,75,45.6
C,90,46,1,52,80,46.4
C,90,46,1,52,85,47.1
C,90,46,1,52,90,15.7
C,95,46,1,48,65,43.8
C,95,46,1,48,70,44.4
C,95,46,1,48,75,45.1
C,95,46,1,48,80,45.9
C,95,46,1,48,85,46.5
C,95,46,1,48,90,47.2
C,95,46,1,52,65,44.0
C,95,46,1,52,70,44.8
C,95,46,1,52,75,45.7
C,95,46,1,52,80,46.4
C,95,46,1,52,85,47.2
C,95,46,1,52,90,15.7
C,100,46,1,48,65,43.6
C,100,46,1,48,70,44.4
C,100,46,1,48,75,45.1
C,100,46,1,48,80,45.9
C,100,46,1,48,85,46.6
C,100,46,1,48,90,47.0
C,100,46,1,52,65,44.1
C,100,46,1,52,70,45.0
C,100,46,1,52,75,45.5
C,100,46,1,52,80,46.4
C,100,46,1,52,85,47.1
C,100,46,1,52,90,15.7
C,0,49,1,48,65,12.6
C,0,49,1,48,70,13.1
C,0,49,1,48,75,13.3
C,0,49,1,48,80,13.3
C,0,49,1,48,85,3.4
C,0,49,1,48,90,14.8
C,0,49,1,52,65,0.0
C,0,49,1,52,70,0.0
C,0,49,1,52,75,0.0
C,0,49,1,52,80,0.4
C,0,49,1,52,85,1.3
C,0,49,1,52,90,15.7
C,5,49,1,48,65,18.0
C,5,49,1,48,70,18.5
C,5,49,1,48,75,18.7
C,5,49,1,48,80,18.8
C,5,49,1,48,85,3.4
C,5,49,1,48,90,14.8
C,5,49,1,52,65,12.6
C,5,49,1,52,70,0.0
C,5,49,1,52,75,0.0
C,5,49,1,52,80,0.4
C,5,49,1,52,85,1.3
C,5,49,1,52,90,15.7
C,10,49,1,48,65,23.9
C,10,49,1,48,70,24.4
C,10,49,1,48,75,24.9
C,10,49,1,48,80,24.9
C,10,49,1,48,85,3.4
C,10,49,1,48,90,14.8
C,10,49,1,52,65,17.7
C,10,49,1,52,70,18.1
C,10,49,1,52,75,0.0
C,10,49,1,52,80,0.4
C,10,49,1,52,85,1.3
C,10,49,1,52,90,15.7
C,15,49,1,48,65,28.9
C,15,49,1,48,70,29.5
C,15,49,1,48,75,30.1
C,15,49,1,48,80,30.2
C,15,49,1,48,85,3.4
C,15,49,1,48,90,14.8
C,15,49,1,52,65,23.1
C,15,49,1,52,70,23.5
C,15,49,1,52,75,0.0
C,15,49,1,52,80,0.4
C,15,49,1,52,85,1.3
C,15,49,1,52,90,15.7
C,20,49,1,48,65,32.8
C,20,49,1,48,70,33.3
C,20,49,1,48,75,34.0
C,20,49,1,48,80,34.4
C,20,49,1,48,85,3.4
C,20,49,1,48,90,14.8
C,20,49,1,52,65,27.5
C,20,49,1,52,70,28.1
C,20,49,1,52,75,0.0
C,20,49,1,52,80,0.4
C,20,49,1,52,85,1.3
C,20,49,1,52,90,15.7
C,25,49,1,48,65,35.4
C,25,49,1,48,70,36.1
C,25,49,1,48,75,36.9
C,25,49,1,48,80,37.3
C,25,49,1,48,85,37.9
C,25,49,1,48,90,14.8
C,25,49,1,52,65,31.2
C,25,49,1,52,70,31.8
C,25,49,1,52,75,0.0
C,25,49,1,52,80,0.4
C,25,49,1,52,85,1.3
C,25,49,1,52,90,15.7
C,30,49,1,48,65,37.3
C,30,49,1,48,70,38.1
C,30,49,1,48,75,39.0
C,30,49,1,48,80,39.4
C,30,49,1,48,85,40.2
C,30,49,1,48,90,14.8
C,30,49,1,52,65,33.9
C,30,49,1,52,70,34.5
C,30,49,1,52,75,0.0
C,30,49,1,52,80,0.4
C,30,49,1,52,85,1.3
C,30,49,1,52,90,15.7
C,35,49,1,48,65,38.6
C,35,49,1,48,70,39.3
C,35,49,1,48,75,40.2
C,35,49,1,48,80,40.7
C,35,49,1,48,85,41.5
C,35,49,1,48,90,14.8
C,35,49,1,52,65,35.5
C,35,49,1,52,70,36.2
C,35,49,1,52,75,36.8
C,35,49,1,52,80,0.4
C,35,49,1,52,85,1.3
C,35,49,1,52,90,15.7
C,40,49,1,48,65,40.0
C,40,49,1,48,70,40.8
C,40,49,1,48,75,41.6
C,40,49,1,48,80,42.2
C,40,49,1,48,85,43.1
C,40,49,1,48,90,14.8
C,40,49,1,52,65,37.5
C,40,49,1,52,70,38.3
C,40,49,1,52,75,39.1
C,40,49,1,52,80,0.4
C,40,49,1,52,85,1.3
C,40,49,1,52,90,15.7
C,45,49,1,48,65,40.7
C,45,49,1,48,70,41.4
C,45,49,1,48,75,42.4
C,45,49,1,48,80,43.0
C,45,49,1,48,85,43.7
C,45,49,1,48,90,14.8
C,45,49,1,52,65,38.6
C,45,49,1,52,70,39.4
C,45,49,1,52,75,40.0
C,45,49,1,52,80,0.4
C,45,49,1,52,85,1.3
C,45,49,1,52,90,15.7
C,50,49,1,48,65,41.4
C,50,49,1,48,70,42.1
C,50,49,1,48,75,43.1
C,50,49,1,48,80,43.8
C,50,49,1,48,85,44.6
C,50,49,1,48,90,45.1
C,50,49,1,52,65,39.6
C,50,49,1,52,70,40.4
C,50,49,1,52,75,41.1
C,50,49,1,52,80,0.4
C,50,49,1,52,85,1.3
C,50,49,1,52,90,15.7
C,55,49,1,48,65,42.1
C,55,49,1,48,70,42.8
C,55,49,1,48,75,43.6
C,55,49,1,48,80,44.4
C,55,49,1,48,85,45.1
C,55,49,1,48,90,45.7
C,55,49,1,52,65,40.5
C,55,49,1,52,70,41.2
C,55,49,1,52,75,42.1
C,55,49,1,52,80,0.4
C,55,49,1,52,85,1.3
C,55,49,1,52,90,15.7
C,60,49,1,48,65,42.5
C,60,49,1,48,70,43.2
C,60,49,1,48,75,44.1
C,60,49,1,48,80,44.9
C,60,49,1,48,85,45.7
C,60,49,1,48,90,46.2
C,60,49,1,52,65,41.2
C,60,49,1,52,70,41.9
C,60,49,1,52,75,42.8
C,60,49,1,52,80,43.5
C,60,49,1,52,85,1.3
C,60,49,1,52,90,15.7
C,65,49,1,48,65,42.8
C,65,49,1,48,70,43.5
C,65,49,1,48,75,44.4
C,65,49,1,48,80,45.2
C,65,49,1,48,85,46.0
C,65,49,1,48,90,46.6
C,65,49,1,52,65,41.7
C,65,49,1,52,70,42.6
C,65,49,1,52,75,43.3
C,65,49,1,52,80,44.2
C,65,49,1,52,85,1.3
C,65,49,1,52,90,15.7
C,70,49,1,48,65,43.1
C,70,49,1,48,70,43.8
C,70,49,1,48,75,44.7
C,70,49,1,48,80,45.3
C,70,49,1,48,85,46.2
C,70,49,1,48,90,46.8
C,70,49,1,52,65,42.2
C,70,49,1,52,70,42.9
C,70,49,1,52,75,43.9
C,70,49,1,52,80,44.6
C,70,49,1,52,85,1.3
C,70,49,1,52,90,15.7
C,75,49,1,48,65,43.3
C,75,49,1,48,70,44.0
C,75,49,1,48,75,44.9
C,75,49,1,48,80,45.6
C,75,49,1,48,85,46.4
C,75,49,1,48,90,47.0
C,75,49,1,52,65,42.5
C,75,49,1,52,70,43.3
C,75,49,1,52,75,44.3
C,75,49,1,52,80,45.0
C,75,49,1,52,85,1.3
C,75,49,1,52,90,15.7
C,80,49,1,48,65,43.3
C,80,49,1,48,70,44.1
C,80,49,1,48,75,45.0
C,80,49,1,48,80,45.7
C,80,49,1,48,85,46.5
C,80,49,1,48,90,47.1
C,80,49,1,52,65,42.8
C,80,49,1,52,70,43.8
C,80,49,1,52,75,44.5
C,80,49,1,52,80,45.3
C,80,49,1,52,85,1.3
C,80,49,1,52,90,15.7
C,85,49,1,48,65,43.5
C,85,49,1,48,70,44.1
C,85,49,1,48,75,45.0
C,85,49,1,48,80,45.7
C,85,49,1,48,85,46.6
C,85,49,1,48,90,47.2
C,85,49,1,52,65,43.1
C,85,49,1,52,70,43.9
C,85,49,1,52,75,44.7
C,85,49,1,52,80,45.6
C,85,49,1,52,85,1.3
C,85,49,1,52,90,15.7
C,90,49,1,48,65,43.5
C,90,49,1,48,70,44.2
C,90,49,1,48,75,45.0
C,90,49,1,48,80,45.9
C,90,49,1,48,85,46.6
C,90,49,1,48,90,47.2
C,90,49,1,52,65,43.2
C,90,49,1,52,70,44.2
C,90,49,1,52,75,45.0
C,90,49,1,52,80,45.7
C,90,49,1,52,85,46.4
C,90,49,1,52,90,15.7
C,95,49,1,48,65,43.4
C,95,49,1,48,70,44.2
C,95,49,1,48,75,44.9
C,95,49,1,48,80,45.7
C,95,49,1,48,85,46.5
C,95,49,1,48,90,46.9
C,95,49,1,52,65,43.5
C,95,49,1,52,70,44.3
C,95,49,1,52,75,45.1
C,95,49,1,52,80,45.9
C,95,49,1,52,85,46.6
C,95,49,1,52,90,15.7
C,100,49,1,48,65,43.5
C,100,49,1,48,70,44.3
C,100,49,1,48,75,45.0
C,100,49,1,48,80,45.7
C,100,49,1,48,85,46.4
C,100,49,1,48,90,47.1
C,100,49,1,52,65,43.4
C,100,49,1,52,70,44.5
C,100,49,1,52,75,45.3
C,100,49,1,52,80,46.1
C,100,49,1,52,85,46.8
C,100,49,1,52,90,15.7
C,0,52,1,48,65,10.1
C,0,52,1,48,70,10.3
C,0,52,1,48,75,10.6
C,0,52,1,48,80,10.6
C,0,52,1,48,85,3.4
C,0,52,1,48,90,14.8
C,0,52,1,52,65,0.0
C,0,52,1,52,70,0.0
C,0,52,1,52,75,0.0
C,0,52,1,52,80,0.4
C,0,52,1,52,85,1.3
C,0,52,1,52,90,15.7
C,5,52,1,48,65,14.8
C,5,52,1,48,70,15.0
C,5,52,1,48,75,15.4
C,5,52,1,48,80,15.4
C,5,52,1,48,85,3.4
C,5,52,1,48,90,14.8
C,5,52,1,52,65,9.9
C,5,52,1,52,70,0.0
C,5,52,1,52,75,0.0
C,5,52,1,52,80,0.4
C,5,52,1,52,85,1.3
C,5,52,1,52,90,15.7
C,10,52,1,48,65,20.1
C,10,52,1,48,70,20.5
C,10,52,1,48,75,20.7
C,10,52,1,48,80,20.8
C,10,52,1,48,85,3.4
C,10,52,1,48,90,14.8
C,10,52,1,52,65,14.4
C,10,52,1,52,70,14.7
C,10,52,1,52,75,0.0
C,10,52,1,52,80,0.4
C,10,52,1,52,85,1.3
C,10,52,1,52,90,15.7
C,15,52,1,48,65,25.6
C,15,52,1,48,70,26.0
C,15,52,1,48,75,26.4
C,15,52,1,48,80,26.5
C,15,52,1,48,85,3.4
C,15,52,1,48,90,14.8
C,15,52,1,52,65,19.4
C,15,52,1,52,70,19.7
C,15,52,1,52,75,0.0
C,15,52,1,52,80,0.4
